1,1,1017.22,939.91,93.44000000000005,82.44000000000005,1,3,1.0
1,2,1152.79,949.07,80.61000000000013,75.11000000000001,1,3,1.0
1,3,1266.38,950.9,47.62999999999988,51.30000000000007,1,3,1.0
1,4,1888.22,1015.41,673.78,423.19999999999993,1,3,1.0
1,5,879.82,923.42,71.44999999999993,58.629999999999995,1,3,1.0
1,6,1081.34,894.11,18.320000000000164,34.809999999999945,1,9,1.0
1,7,1390.96,906.93,16.49000000000001,34.81000000000006,1,9,1.0
2,1,1012.23,943.68,100.94000000000005,71.7700000000001,1,3,1.0
2,2,1151.49,948.84,83.26999999999998,71.44999999999993,1,3,1.0
2,3,1264.19,953.37,50.940000000000055,45.48000000000002,1,3,1.0
2,4,1849.0,1013.19,713.0,423.21000000000004,1,3,1.0
2,5,877.06,923.42,71.7600000000001,58.629999999999995,1,3,1.0
2,6,1080.8,893.93,18.319999999999936,34.81000000000006,1,9,1.0
2,7,1390.96,906.93,18.00999999999999,34.81000000000006,1,9,1.0
3,1,1011.49,944.32,101.5,71.37,1,3,1.0
3,2,1151.22,948.23,84.04999999999995,71.63999999999999,1,3,1.0
3,3,1264.3,953.74,51.00999999999999,45.41999999999996,1,3,1.0
3,4,1818.75,1013.19,743.25,423.21000000000004,1,3,1.0
3,5,874.31,923.42,72.07000000000005,58.629999999999995,1,3,1.0
3,6,1080.27,893.75,18.319999999999936,34.809999999999945,1,9,1.0
3,7,1390.96,906.93,19.539999999999964,34.81000000000006,1,9,1.0
4,1,1010.65,943.68,102.15999999999997,71.70000000000005,1,3,1.0
4,2,1151.02,947.84,84.79999999999995,71.92999999999995,1,3,1.0
4,3,1264.87,954.15,50.80000000000018,45.67000000000007,1,3,1.0
4,4,1788.5,1013.19,773.5,423.21000000000004,1,3,1.0
4,5,871.56,923.42,72.37,58.629999999999995,1,3,1.0
4,6,1079.73,893.57,18.319999999999936,34.809999999999945,1,9,1.0
4,7,1390.96,906.93,21.059999999999945,34.81000000000006,1,9,1.0
5,1,1011.09,944.53,102.12,70.93000000000006,1,3,1.0
5,2,1151.1,948.75,84.6400000000001,72.29999999999995,1,3,1.0
5,3,1265.73,953.84,50.680000000000064,45.719999999999914,1,3,1.0
5,4,1774.47,1013.19,787.53,423.21000000000004,1,3,1.0
5,5,868.81,923.42,72.68000000000006,58.629999999999995,1,3,1.0
5,6,1079.19,893.39,18.319999999999936,34.81000000000006,1,9,1.0
5,7,1390.96,906.93,22.589999999999918,34.81000000000006,1,9,1.0
6,1,1010.23,944.9,102.50999999999999,71.38,1,3,1.0
6,2,1150.84,948.59,85.12000000000012,72.88,1,3,1.0
6,3,1265.5,953.55,51.1099999999999,45.960000000000036,1,3,1.0
6,4,1760.43,1013.19,801.5699999999999,423.21000000000004,1,3,1.0
6,5,866.05,923.42,72.99000000000001,58.629999999999995,1,3,1.0
6,6,1078.65,893.22,18.319999999999936,34.799999999999955,1,9,1.0
6,7,1390.96,906.93,24.1099999999999,34.81000000000006,1,9,1.0
7,1,1011.38,944.56,101.66999999999996,70.98000000000002,1,3,1.0
7,2,1151.01,947.62,84.8599999999999,73.5,1,3,1.0
7,3,1265.61,953.7,51.200000000000045,45.879999999999995,1,3,1.0
7,4,1746.4,1013.19,815.5999999999999,423.21000000000004,1,3,1.0
7,5,863.3,923.42,73.30000000000007,58.629999999999995,1,3,1.0
7,6,1078.11,893.04,18.320000000000164,34.81000000000006,1,9,1.0
7,7,1390.96,906.93,25.639999999999873,34.81000000000006,1,9,1.0
8,1,1011.55,944.86,101.86000000000013,70.63,1,3,1.0
8,2,1151.23,948.72,84.8599999999999,73.70999999999992,1,3,1.0
8,3,1265.86,953.86,51.210000000000036,45.819999999999936,1,3,1.0
8,4,1731.93,1008.43,830.0699999999999,427.97000000000014,1,3,1.0
8,5,860.19,923.6,73.29999999999995,58.629999999999995,1,3,1.0
8,6,1077.57,892.86,18.320000000000164,34.809999999999945,1,9,1.0
8,7,1396.5,906.93,20.09999999999991,34.81000000000006,1,9,1.0
9,1,1013.63,945.11,100.31000000000006,70.00999999999999,1,3,1.0
9,2,1150.88,948.17,85.33999999999992,74.18000000000006,1,3,1.0
9,3,1266.24,953.98,51.25,45.809999999999945,1,3,1.0
9,4,1717.45,1003.66,844.55,432.7400000000001,1,3,1.0
9,5,857.07,923.79,73.29999999999995,58.620000000000005,1,3,1.0
9,6,1077.03,892.68,18.319999999999936,34.81000000000006,1,9,1.0
9,7,1397.7,907.11,20.09999999999991,34.809999999999945,1,9,1.0
10,1,1012.64,945.0,100.75000000000011,70.14999999999998,1,3,1.0
10,2,1150.24,948.3,85.44000000000005,74.66000000000008,1,3,1.0
10,3,1266.0,954.36,51.440000000000055,45.819999999999936,1,3,1.0
10,4,1702.98,998.9,859.02,437.5000000000001,1,3,1.0
10,5,853.96,923.97,73.29999999999995,58.629999999999995,1,3,1.0
10,6,1076.49,892.5,18.329999999999927,34.809999999999945,1,9,1.0
10,7,1398.89,907.29,20.09999999999991,34.81000000000006,1,9,1.0
11,1,1013.07,944.85,100.03999999999985,69.34000000000003,1,3,1.0
11,2,1150.49,947.63,85.61999999999989,75.20000000000005,1,3,1.0
11,3,1266.05,954.77,51.41000000000008,46.00999999999999,1,3,1.0
11,4,1688.51,994.14,873.49,442.2600000000001,1,3,1.0
11,5,850.84,924.15,73.29999999999995,58.629999999999995,1,3,1.0
11,6,1075.96,892.32,18.319999999999936,34.809999999999945,1,9,1.0
11,7,1400.09,907.46,20.100000000000136,34.809999999999945,1,9,1.0
12,1,1015.16,944.42,98.74000000000012,69.58000000000004,1,3,1.0
12,2,1150.02,947.58,86.03999999999996,75.52999999999997,1,3,1.0
12,3,1266.21,954.18,51.5,46.22000000000003,1,3,1.0
12,4,1674.03,989.37,887.97,447.0300000000001,1,3,1.0
12,5,847.73,924.34,73.29999999999995,58.620000000000005,1,3,1.0
12,6,1075.42,892.15,18.319999999999936,34.81000000000006,1,9,1.0
12,7,1401.28,907.64,20.100000000000136,34.81000000000006,1,9,1.0
13,1,1015.54,944.42,98.36000000000013,69.58000000000004,1,3,1.0
13,2,1149.63,947.24,86.42999999999984,75.87,1,3,1.0
13,3,1266.54,953.88,50.49000000000001,45.75999999999999,1,3,1.0
13,4,1659.56,984.61,902.44,451.7900000000001,1,3,1.0
13,5,844.61,924.52,73.29999999999995,58.629999999999995,1,3,1.0
13,6,1074.88,891.97,18.319999999999936,34.809999999999945,1,9,1.0
13,7,1401.95,907.51,20.09999999999991,34.81000000000006,1,9,1.0
14,1,1015.93,944.42,97.97000000000014,69.58000000000004,1,3,1.0
14,2,1149.25,946.9,86.80999999999995,76.21000000000004,1,3,1.0
14,3,1265.96,953.97,50.789999999999964,45.610000000000014,1,3,1.0
14,4,1645.09,979.85,916.9100000000001,456.55000000000007,1,3,1.0
14,5,841.5,924.7,73.29999999999995,58.629999999999995,1,3,1.0
14,6,1074.34,891.79,18.320000000000164,34.81000000000006,1,9,1.0
14,7,1402.61,907.38,20.100000000000136,34.799999999999955,1,9,1.0
15,1,1016.32,944.42,97.58000000000004,69.58000000000004,1,3,1.0
15,2,1148.86,946.56,87.20000000000005,76.55000000000007,1,3,1.0
15,3,1266.86,954.03,50.50999999999999,45.57000000000005,1,3,1.0
15,4,1630.61,975.08,931.3900000000001,461.32000000000005,1,3,1.0
15,5,838.39,924.89,73.28999999999996,58.620000000000005,1,3,1.0
15,6,1073.8,891.61,18.319999999999936,34.809999999999945,1,9,1.0
15,7,1403.28,907.24,20.100000000000136,34.809999999999945,1,9,1.0
16,1,1016.71,944.42,97.19000000000005,69.58000000000004,1,3,1.0
16,2,1148.47,946.22,87.58999999999992,76.88999999999999,1,3,1.0
16,3,1266.66,954.17,50.70999999999981,45.57000000000005,1,3,1.0
16,4,1616.14,970.32,945.8599999999999,466.08000000000004,1,3,1.0
16,5,835.27,925.07,73.30000000000007,58.620000000000005,1,3,1.0
16,6,1073.26,891.43,18.319999999999936,34.81000000000006,1,9,1.0
16,7,1403.94,907.11,20.09999999999991,34.809999999999945,1,9,1.0
17,8,899.79,934.23,86.29000000000008,62.47000000000003,1,3,1.0
17,1,1017.1,944.42,96.80000000000007,69.58000000000004,1,3,1.0
17,2,1148.08,945.88,87.98000000000002,77.23000000000002,1,3,1.0
17,3,1266.6,954.05,50.65000000000009,45.99000000000001,1,3,1.0
17,4,1601.67,965.55,960.3299999999999,470.85000000000014,1,3,1.0
17,5,832.16,925.25,73.30000000000007,58.629999999999995,1,3,1.0
17,6,1072.72,891.25,18.319999999999936,34.809999999999945,1,9,1.0
17,7,1405.33,907.01,18.50999999999999,34.81000000000006,1,9,1.0
18,8,894.47,933.5,86.28999999999996,62.47000000000003,1,3,1.0
18,1,1017.49,944.42,96.41000000000008,69.58000000000004,1,3,1.0
18,2,1147.7,945.54,88.3599999999999,77.57000000000005,1,3,1.0
18,3,1267.12,953.72,50.40000000000009,45.93999999999994,1,3,1.0
18,4,1593.24,965.37,926.6200000000001,461.87,1,3,1.0
18,5,827.03,925.07,73.30000000000007,58.620000000000005,1,3,1.0
18,6,1072.19,891.08,18.319999999999936,34.809999999999945,1,9,1.0
18,7,1406.72,906.91,16.930000000000064,34.81000000000006,1,9,1.0
19,8,889.16,932.76,86.29000000000008,62.48000000000002,1,3,1.0
19,1,1017.87,944.42,96.03000000000009,69.58000000000004,1,3,1.0
19,2,1147.31,945.2,88.75,77.89999999999998,1,3,1.0
19,3,1266.89,953.72,50.76999999999998,46.039999999999964,1,3,1.0
19,4,1584.81,965.19,892.9099999999999,452.89999999999986,1,3,1.0
19,5,821.9,924.89,73.30000000000007,58.620000000000005,1,3,1.0
19,6,1071.65,890.9,18.319999999999936,34.81000000000006,1,9,1.0
19,7,1408.11,906.81,15.340000000000146,34.80000000000007,1,9,1.0
20,8,883.85,932.03,86.28999999999996,62.47000000000003,1,3,1.0
20,1,1018.26,944.42,95.6400000000001,69.58000000000004,1,3,1.0
20,2,1146.92,944.86,89.13999999999987,78.24000000000001,1,3,1.0
20,3,1266.3,954.16,50.950000000000045,46.00999999999999,1,3,1.0
20,4,1576.38,965.01,859.1999999999998,443.9200000000001,1,3,1.0
